,Latitude,Longitude,Tavg,Depart,DewPoint,Heat,PrecipTotal,StnPressure,ResultSpeed,ResultDir,AvgSpeed,CULEX ERRATICUS,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS,CULEX SALINARIUS,CULEX TARSALIS,CULEX TERRITANS,5,6,7,8,9,distances,precips
6310,41.974689,-87.890615,64.0,-7.0,56,1.0,0.0,29.08,9.4,29,9.6,0,1,0,0,0,0,0,0,1,0,0,0,2.1882541013194836,3.3310000000000004
6311,41.728495,-87.60096300000001,64.0,-7.0,56,1.0,0.0,29.08,9.4,29,9.6,0,0,0,1,0,0,0,0,1,0,0,0,0.004857248665322154,3.3310000000000004
6312,41.947227000000005,-87.67145699999999,64.0,-7.0,56,1.0,0.0,29.08,9.4,29,9.6,0,0,0,1,0,0,0,0,1,0,0,0,0.17232061694298886,3.3310000000000004
6313,41.793818,-87.654234,64.0,-7.0,56,1.0,0.0,29.08,9.4,29,9.6,0,0,1,0,0,0,0,0,1,0,0,0,0.24190844772619466,3.3310000000000004
6314,41.793818,-87.654234,64.0,-7.0,56,1.0,0.0,29.08,9.4,29,9.6,0,0,0,1,0,0,0,0,1,0,0,0,0.24190844772619466,3.3310000000000004
6315,41.904194,-87.756155,64.0,-7.0,56,1.0,0.0,29.08,9.4,29,9.6,0,0,1,0,0,0,0,0,1,0,0,0,0.0042869679173275855,3.3310000000000004
6316,41.763733,-87.742302,64.0,-7.0,56,1.0,0.0,29.08,9.4,29,9.6,0,0,1,0,0,0,0,0,1,0,0,0,0.13672195682708943,3.3310000000000004
6317,41.912563,-87.66805500000001,64.0,-7.0,56,1.0,0.0,29.08,9.4,29,9.6,0,0,1,0,0,0,0,0,1,0,0,0,0.3534848223382995,3.3310000000000004
6318,41.776428,-87.627096,64.0,-7.0,56,1.0,0.0,29.08,9.4,29,9.6,0,0,1,0,0,0,0,0,1,0,0,0,0.3240498895053458,3.3310000000000004
6319,41.776428,-87.627096,64.0,-7.0,56,1.0,0.0,29.08,9.4,29,9.6,0,0,0,1,0,0,0,0,1,0,0,0,0.3240498895053458,3.3310000000000004
6320,41.95469,-87.800991,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.01917360620810163,2.0809999999999995
6321,41.95469,-87.800991,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.01917360620810163,2.0809999999999995
6322,41.891118,-87.65449100000001,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.6775603317128389,2.0809999999999995
6323,41.867108,-87.654224,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.5712346065098306,2.0809999999999995
6324,41.867108,-87.654224,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.5712346065098306,2.0809999999999995
6325,41.921965,-87.632085,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.8669218681749369,2.0809999999999995
6326,41.720848,-87.666014,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.027956626060435086,2.0809999999999995
6327,41.720848,-87.666014,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.027956626060435086,2.0809999999999995
6328,41.720848,-87.666014,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,0,0,0,1,0,1,0,0,0,0.027956626060435086,2.0809999999999995
6329,42.01743,-87.68776899999999,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.09712775158119238,2.0809999999999995
6330,41.732984,-87.649642,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.0036247754806179857,2.0809999999999995
6331,41.732984,-87.649642,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.0036247754806179857,2.0809999999999995
6332,41.944869,-87.832763,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.7287156597054336,2.0809999999999995
6333,41.944869,-87.832763,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.7287156597054336,2.0809999999999995
6334,41.986921,-87.689778,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.04893770895025945,2.0809999999999995
6335,41.801497999999995,-87.763416,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.3770318419927108,2.0809999999999995
6336,41.801497999999995,-87.763416,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,0,0,0,1,0,1,0,0,0,0.3770318419927108,2.0809999999999995
6337,41.906638,-87.701431,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.07694293702005377,2.0809999999999995
6338,41.723195000000004,-87.64997,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.018793589548862028,2.0809999999999995
6339,41.723195000000004,-87.64997,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.018793589548862028,2.0809999999999995
6340,41.868077,-87.666901,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.5476738661092768,2.0809999999999995
6341,41.868077,-87.666901,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.5476738661092768,2.0809999999999995
6342,41.868077,-87.666901,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.5476738661092768,2.0809999999999995
6343,41.868077,-87.666901,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.5476738661092768,2.0809999999999995
6344,41.868077,-87.666901,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,1,0,0,0,0,0,0,1,0,0,0,0.5476738661092768,2.0809999999999995
6345,41.662014,-87.72460799999999,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.4629454345481278,2.0809999999999995
6346,41.662014,-87.72460799999999,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.4629454345481278,2.0809999999999995
6347,41.662014,-87.72460799999999,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,0,0,0,1,0,1,0,0,0,0.4629454345481278,2.0809999999999995
6348,41.878114000000004,-87.629798,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.6694573118867394,2.0809999999999995
6349,41.932094,-87.700117,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.008044959415840094,2.0809999999999995
6350,41.932094,-87.700117,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.008044959415840094,2.0809999999999995
6351,41.916265,-87.800515,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.0028822615501549772,2.0809999999999995
6352,41.916265,-87.800515,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.0028822615501549772,2.0809999999999995
6353,41.846075,-87.716277,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.13168317220553954,2.0809999999999995
6354,41.846075,-87.716277,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.13168317220553954,2.0809999999999995
6355,41.682587,-87.707973,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.34277596977420677,2.0809999999999995
6356,41.948167,-87.730698,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.0028576047224259924,2.0809999999999995
6357,41.964242,-87.757639,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.22509715069955002,2.0809999999999995
6358,41.964242,-87.757639,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.22509715069955002,2.0809999999999995
6359,42.008314,-87.77792099999999,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.007908797292277852,2.0809999999999995
6360,41.991429,-87.747113,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.3435369288305361,2.0809999999999995
6361,41.868142,-87.696269,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.2285451065284638,2.0809999999999995
6362,41.868142,-87.696269,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.2285451065284638,2.0809999999999995
6363,41.903002,-87.68826700000001,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.07409844397647038,2.0809999999999995
6364,41.903002,-87.68826700000001,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,0,0,0,1,0,1,0,0,0,0.07409844397647038,2.0809999999999995
6365,41.704336,-87.70373599999999,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.2550182044123547,2.0809999999999995
6366,41.704336,-87.70373599999999,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.2550182044123547,2.0809999999999995
6367,41.704336,-87.70373599999999,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.2550182044123547,2.0809999999999995
6368,41.911823999999996,-87.726737,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.12897417469004607,2.0809999999999995
6369,41.778296999999995,-87.752411,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.48494579720100983,2.0809999999999995
6370,41.778296999999995,-87.752411,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.48494579720100983,2.0809999999999995
6371,41.773215,-87.60088,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.15167102264904123,2.0809999999999995
6372,41.822536,-87.66634300000001,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.39711806796206295,2.0809999999999995
6373,41.822536,-87.66634300000001,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.39711806796206295,2.0809999999999995
6374,41.766202,-87.562889,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,2.6697659987664815,2.0809999999999995
6375,41.766202,-87.562889,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,0,0,0,1,0,1,0,0,0,2.6697659987664815,2.0809999999999995
6376,41.754676,-87.612922,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.040558411207736705,2.0809999999999995
6377,41.754676,-87.612922,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.040558411207736705,2.0809999999999995
6378,41.821582,-87.62779599999999,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.44647756664039734,2.0809999999999995
6379,41.821582,-87.62779599999999,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.44647756664039734,2.0809999999999995
6380,41.803422999999995,-87.642984,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.28968715908564663,2.0809999999999995
6381,41.754292,-87.590773,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.05833517727022561,2.0809999999999995
6382,41.798697,-87.736812,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.12694110789486013,2.0809999999999995
6383,41.798697,-87.736812,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.12694110789486013,2.0809999999999995
6384,41.798697,-87.736812,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.12694110789486013,2.0809999999999995
6385,41.798697,-87.736812,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.12694110789486013,2.0809999999999995
6386,41.798697,-87.736812,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,0,0,0,1,0,1,0,0,0,0.12694110789486013,2.0809999999999995
6387,41.776156,-87.778927,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,0,0,0,1,0,1,0,0,0,0.5850473172538403,2.0809999999999995
6388,41.82561,-87.726549,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.19264199872831353,2.0809999999999995
6389,41.82561,-87.726549,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.19264199872831353,2.0809999999999995
6390,41.673408,-87.599862,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.19435891055589993,2.0809999999999995
6391,41.673408,-87.599862,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.19435891055589993,2.0809999999999995
6392,41.673408,-87.599862,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.19435891055589993,2.0809999999999995
6393,41.673408,-87.599862,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,0,1,0,0,0,1,0,0,0,0.19435891055589993,2.0809999999999995
6394,41.678618,-87.559308,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,3.0701185764844845,2.0809999999999995
6395,41.704572,-87.56566600000001,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,2.3541869446874504,2.0809999999999995
6396,41.704572,-87.56566600000001,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,2.3541869446874504,2.0809999999999995
6397,41.984809000000006,-87.728492,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.09949081430345016,2.0809999999999995
6398,41.984809000000006,-87.728492,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.09949081430345016,2.0809999999999995
6399,41.984809000000006,-87.728492,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,0,0,0,1,0,1,0,0,0,0.09949081430345016,2.0809999999999995
6400,41.659112,-87.53869300000001,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,5.373950794763289,2.0809999999999995
6401,41.992478000000006,-87.862995,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.8033750488764132,2.0809999999999995
6402,41.974689,-87.890615,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,2.1882541013194836,2.0809999999999995
6403,41.974689,-87.890615,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,2.1882541013194836,2.0809999999999995
6404,41.974689,-87.890615,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,2.1882541013194836,2.0809999999999995
6405,41.974689,-87.890615,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,2.1882541013194836,2.0809999999999995
6406,41.974689,-87.890615,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,2.1882541013194836,2.0809999999999995
6407,41.974689,-87.890615,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,2.1882541013194836,2.0809999999999995
6408,41.974689,-87.890615,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,2.1882541013194836,2.0809999999999995
6409,41.974689,-87.890615,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,2.1882541013194836,2.0809999999999995
6410,41.974689,-87.890615,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,2.1882541013194836,2.0809999999999995
6411,41.974689,-87.890615,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,2.1882541013194836,2.0809999999999995
6412,41.974689,-87.890615,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,2.1882541013194836,2.0809999999999995
6413,41.974689,-87.890615,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,2.1882541013194836,2.0809999999999995
6414,41.974689,-87.890615,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,2.1882541013194836,2.0809999999999995
6415,41.974689,-87.890615,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,2.1882541013194836,2.0809999999999995
6416,41.974689,-87.890615,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,2.1882541013194836,2.0809999999999995
6417,41.974689,-87.890615,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,2.1882541013194836,2.0809999999999995
6418,41.974689,-87.890615,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,2.1882541013194836,2.0809999999999995
6419,41.974689,-87.890615,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,2.1882541013194836,2.0809999999999995
6420,41.974689,-87.890615,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,2.1882541013194836,2.0809999999999995
6421,41.974689,-87.890615,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,2.1882541013194836,2.0809999999999995
6422,41.974689,-87.890615,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,2.1882541013194836,2.0809999999999995
6423,41.974689,-87.890615,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,2.1882541013194836,2.0809999999999995
6424,41.974689,-87.890615,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,2.1882541013194836,2.0809999999999995
6425,41.974689,-87.890615,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,2.1882541013194836,2.0809999999999995
6426,41.957799,-87.930995,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,6.698666315381931,2.0809999999999995
6427,41.957799,-87.930995,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,6.698666315381931,2.0809999999999995
6428,41.957799,-87.930995,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,1,0,0,0,0,0,0,1,0,0,0,6.698666315381931,2.0809999999999995
6429,41.925197999999995,-87.746381,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,0,0,0,1,0,1,0,0,0,0.05439047815517895,2.0809999999999995
6430,41.743402,-87.731435,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.14719303536295625,2.0809999999999995
6431,41.728495,-87.60096300000001,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.004857248665322154,2.0809999999999995
6432,41.728495,-87.60096300000001,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.004857248665322154,2.0809999999999995
6433,41.947227000000005,-87.67145699999999,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.17232061694298886,2.0809999999999995
6434,41.947227000000005,-87.67145699999999,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.17232061694298886,2.0809999999999995
6435,41.793818,-87.654234,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,1,0,0,0,0,0,1,0,0,0,0.24190844772619466,2.0809999999999995
6436,41.793818,-87.654234,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.24190844772619466,2.0809999999999995
6437,41.904194,-87.756155,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.0042869679173275855,2.0809999999999995
6438,41.912563,-87.66805500000001,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.3534848223382995,2.0809999999999995
6439,41.776428,-87.627096,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,1,0,0,0,0,1,0,0,0,0.3240498895053458,2.0809999999999995
6440,41.776428,-87.627096,74.0,2.0,62,0.0,0.001,29.28,8.2,17,9.4,0,0,0,0,0,0,1,0,1,0,0,0,0.3240498895053458,2.0809999999999995
6441,41.95469,-87.800991,80.0,7.0,71,0.0,0.39,29.12,5.5,25,8.5,0,0,1,0,0,0,0,0,0,1,0,0,0.01917360620810163,0.904
6442,41.95469,-87.800991,80.0,7.0,71,0.0,0.39,29.12,5.5,25,8.5,0,0,0,1,0,0,0,0,0,1,0,0,0.01917360620810163,0.904
6443,41.95469,-87.800991,80.0,7.0,71,0.0,0.39,29.12,5.5,25,8.5,0,1,0,0,0,0,0,0,0,1,0,0,0.01917360620810163,0.904
6444,41.891118,-87.65449100000001,80.0,7.0,71,0.0,0.39,29.12,5.5,25,8.5,0,0,1,0,0,0,0,0,0,1,0,0,0.6775603317128389,0.904
6445,41.867108,-87.654224,80.0,7.0,71,0.0,0.39,29.12,5.5,25,8.5,0,0,1,0,0,0,0,0,0,1,0,0,0.5712346065098306,0.904
6446,41.867108,-87.654224,80.0,7.0,71,0.0,0.39,29.12,5.5,25,8.5,0,0,0,1,0,0,0,0,0,1,0,0,0.5712346065098306,0.904
6447,41.867108,-87.654224,80.0,7.0,71,0.0,0.39,29.12,5.5,25,8.5,0,1,0,0,0,0,0,0,0,1,0,0,0.5712346065098306,0.904
6448,41.867108,-87.654224,80.0,7.0,71,0.0,0.39,29.12,5.5,25,8.5,0,0,0,0,0,0,1,0,0,1,0,0,0.5712346065098306,0.904
6449,41.896282,-87.655232,80.0,7.0,71,0.0,0.39,29.12,5.5,25,8.5,0,0,0,1,0,0,0,0,0,1,0,0,0.7006502925722511,0.904
6450,41.921965,-87.632085,80.0,7.0,71,0.0,0.39,29.12,5.5,25,8.5,0,0,1,0,0,0,0,0,0,1,0,0,0.8669218681749369,0.904
6451,41.921965,-87.632085,80.0,7.0,71,0.0,0.39,29.12,5.5,25,8.5,0,0,0,1,0,0,0,0,0,1,0,0,0.8669218681749369,0.904
6452,41.720848,-87.666014,80.0,7.0,71,0.0,0.39,29.12,5.5,25,8.5,0,0,1,0,0,0,0,0,0,1,0,0,0.027956626060435086,0.904
6453,41.720848,-87.666014,80.0,7.0,71,0.0,0.39,29.12,5.5,25,8.5,0,0,0,1,0,0,0,0,0,1,0,0,0.027956626060435086,0.904
6454,42.01743,-87.68776899999999,80.0,7.0,71,0.0,0.39,29.12,5.5,25,8.5,0,0,1,0,0,0,0,0,0,1,0,0,0.09712775158119238,0.904
6455,42.01743,-87.68776899999999,80.0,7.0,71,0.0,0.39,29.12,5.5,25,8.5,0,0,0,1,0,0,0,0,0,1,0,0,0.09712775158119238,0.904
6456,41.944869,-87.832763,80.0,7.0,71,0.0,0.39,29.12,5.5,25,8.5,0,0,1,0,0,0,0,0,0,1,0,0,0.7287156597054336,0.904
6457,41.944869,-87.832763,80.0,7.0,71,0.0,0.39,29.12,5.5,25,8.5,0,0,0,1,0,0,0,0,0,1,0,0,0.7287156597054336,0.904
6458,41.944869,-87.832763,80.0,7.0,71,0.0,0.39,29.12,5.5,25,8.5,0,0,0,1,0,0,0,0,0,1,0,0,0.7287156597054336,0.904
6459,41.986921,-87.689778,80.0,7.0,71,0.0,0.39,29.12,5.5,25,8.5,0,0,0,1,0,0,0,0,0,1,0,0,0.04893770895025945,0.904
6460,41.801497999999995,-87.763416,80.0,7.0,71,0.0,0.39,29.12,5.5,25,8.5,0,0,1,0,0,0,0,0,0,1,0,0,0.3770318419927108,0.904
6461,41.801497999999995,-87.763416,80.0,7.0,71,0.0,0.39,29.12,5.5,25,8.5,0,0,0,1,0,0,0,0,0,1,0,0,0.3770318419927108,0.904
6462,41.801497999999995,-87.763416,80.0,7.0,71,0.0,0.39,29.12,5.5,25,8.5,0,0,0,0,0,0,1,0,0,1,0,0,0.3770318419927108,0.904
6463,41.906638,-87.701431,80.0,7.0,71,0.0,0.39,29.12,5.5,25,8.5,0,0,1,0,0,0,0,0,0,1,0,0,0.07694293702005377,0.904
6464,41.906638,-87.701431,80.0,7.0,71,0.0,0.39,29.12,5.5,25,8.5,0,0,0,1,0,0,0,0,0,1,0,0,0.07694293702005377,0.904
6465,41.723195000000004,-87.64997,80.0,7.0,71,0.0,0.39,29.12,5.5,25,8.5,0,0,1,0,0,0,0,0,0,1,0,0,0.018793589548862028,0.904
